Gene,fold_T_NM
CD40,1.011429342
PTPN6,1.145945368
CA7,1.231771658
KRT15,0.882614762
IMP3,1.022070045
ASXL2,0.985493176
CLIC1,1.003418807
ERCC1,1.016427308
HSPA9,0.950373365
HM13,0.914436561
C2orf34,0.849591051
IDH2,0.883501621
EPB42,1.117341853
LEAP2,0.985144821
SULT2B1,1.09325085
CARD10,0.934356362
SFRS5,1.036052134
GPR20,1.016728378
RRAS2,0.980630327
LASS6,0.933856212
NGEF,0.607934231
DEFB1,0.761495958
SPEF2,0.891146063
RTN4,0.982962384
NM_014621,1.136354944
ATL3,0.857056808
RRAGD,0.886881908
FAM135A,0.799940414
RSPRY1,0.975992382
NR2C1,0.955277794
SKIL,1.039112486
ESCO2,0.917562997
GAGE12D,1.035664587
SIRPG,1.060004846
CHCHD10,1.015318196
QARS,0.938528014
TBL1X,0.975371704
ARMS2,1.262101804
ZNF69,0.890315658
TNNC1,0.988079097
CD82,1.000460486
ACTG1,1.01978013
HSD11B1L,1.008197646
SLC6A17,0.828107113
GNG13,1.06322166
TMEM105,0.999453385
CSRNP1,1.05447865
MED21,0.998086538
MUCL1,1.365536797
KIF27,0.94761407
GAPVD1,0.987725283
BAZ2B,0.815518735
SEC13,1.017666095
CXCR1,1.116512198
FAM57A,0.978281526
RELB,1.066867503
STAU2,0.969503618
IGFL3,0.996159307
MFSD11,1.039226463
IREB2,0.993296622
RASA4,0.935344037
PTGER1,1.152709269
KRTAP10-8,1.098048301
GPR83,1.070378897
C1orf230,0.809631193
PEX6,1.099791436
TANK,0.982616423
RPL14,0.958902727
CCDC109A,0.914551813
SLC37A2,0.868562568
GJB1,0.940734301
PRF1,1.071916999
GXYLT1,1.052151878
OMD,1.063205674
LOC729020,0.947483938
NR4A3,1.075939996
HIPK4,0.993599009
NLRP1,1.069566499
LHX3,1.035096728
RPL32,0.992013365
NOC4L,0.980347587
SH3BP2,0.861272043
PITPNB,0.945935597
ARL4D,1.149349448
INA,0.970259722
METRNL,1.056105978
PIRT,0.839951265
ZNF90,0.88423161
BMPR2,0.980824557
BRWD1,0.944468279
RBBP4,1.038101199
KCNN2,1.057422224
FAM113A,1.022269315
C19orf36,0.931879004
PQLC1,1.035084182
EPB41L4A,1.212240336
DDX19B,0.937501396
UBA1,1.05919743
STON1,1.083242141
SEMG1,1.022245087
SPAG4,0.944094328
TDRD3,1.079526626
AIFM1,0.957262851
PIGL,0.912282944
ZNF720,0.987348153
VRK1,1.002267694
LTF,1.026795516
RIPK3,0.986964745
OLFM4,0.540599175
NCR3,1.181288216
RPS18,1.001437745
C8orf41,1.050837816
SYTL2,1.001028409
TBC1D14,0.992981404
C2CD4B,0.87746384
SEPHS1,0.977452992
ZNF703,1.058307808
C16orf89,1.051785317
PLA2G4B,1.013324991
KHDRBS1,0.954362481
ZNF577,0.945923746
RRP1,0.958830425
CCDC24,0.94395364
LYPLA2,1.080358917
VASH2,1.035977556
ZNF676,0.885593402
PHGDH,0.929473416
AMICA1,1.055908672
WDR36,1.051245445
C10orf53,1.085667233
TNFRSF1A,1.056554892
NOL12,0.987965009
CBR1,0.979597128
ACCS,1.147100626
FANK1,0.894974537
SLC1A6,0.979922826
SIGLEC7,1.136925538
MRO,1.045721678
C14orf50,0.78851786
PABPC4,0.932424195
NOTCH2NL,0.906906945
STIM2,0.920708469
COPS4,0.973967571
LRRC8A,1.137492863
MAPK1,0.992446197
GBP5,1.006898863
KLHDC2,0.954581052
SGPL1,0.913470681
RCAN2,1.037243754
YPEL3,0.963611843
RPGR,0.986727074
WDTC1,0.960605927
GPR87,1.355717146
CNGA3,0.956638806
GRIK1,0.813351821
C22orf39,1.017008213
SH2D1B,1.025883636
SNX29,0.969840412
ZNF468,1.023531059
IRF2BP1,0.976389194
KIAA1143,0.975368085
DEFB132,1.206235059
ATP1A2,1.197174404
TNFSF12,1.018463592
DMXL1,0.924881549
ADAM28,0.892111439
RIBC1,0.839360258
HES7,1.029803711
LOC100130932,0.989098926
SLC1A3,0.993479274
CLEC4E,1.027186701
MXRA7,1.07438047
UFM1,0.993052759
PRAM1,0.829492353
KLK4,1.031477683
LHX2,1.114058722
DDX31,1.000993067
ALDH1A1,0.936502337
PTCH2,0.960370462
LETMD1,1.05458346
NAV1,1.076713038
C19orf28,1.042418144
KLK5,1.040354259
PIM2,1.182289849
BAIAP3,1.113497538
SMARCE1,0.912391986
MEMO1,0.99658402
RPP38,0.890754596
PXK,1.049932874
TMC5,0.97076979
ABCD1,1.142461661
SPDYE2,1.108992177
PPP1R13L,0.960392705
LTV1,1.02423218
FCAMR,1.082776666
ARPC3,0.988247104
COIL,1.007129469
C1orf185,1.009467699
ABHD11,0.887230297
SYTL4,0.984415007
ZNF419,0.989051012
RAB9A,0.967205949
GALNTL4,0.900914554
RNF24,0.985669833
SH3D19,1.072785559
VHL,0.958181108
FGB,0.791133735
HYAL2,1.13311421
CCDC148,0.842470876
EBF2,1.091132872
UGT2B4,1.026470095
ACCN2,1.040650261
C17orf85,0.924495898
DACH1,0.956174572
MMP9,1.263581357
ARHGEF10,1.011935604
HEATR2,1.01102967
SGCE,1.042159833
CIDEC,1.161052741
C3orf36,0.954717437
ABCC5,1.016281553
ITFG1,0.975796017
NCR1,1.265905352
MLN,1.109646964
GSX2,1.158164217
BCORL2,1.22635501
DNMT1,1.033072765
NIT1,0.982671886
DAND5,0.83237354
NT5E,1.093892863
MLPH,0.978423515
CLN8,1.023548683
SLC2A13,0.957857181
PRAF2,1.056537562
CUX1,0.984344502
BBS10,0.992565593
CMTM5,1.207429174
LSM1,1.035017075
L3MBTL,0.944225809
SERPINB5,1.086579877
SCNM1,0.954138789
YKT6,1.019210506
SATB2,1.058181822
PAX6,1.090968509
GOLGA5,0.896828237
TALDO1,1.008455386
HEATR7A,0.907862532
NUDT2,1.01763114
SMO,1.015882753
CTHRC1,0.975780781
IGFBP6,1.059776603
PPM1K,1.037764495
ANKLE2,0.955769069
TSPYL4,0.979132353
KRTAP10-5,1.265168479
KLHL33,1.094558935
C10orf140,1.103126504
VAMP1,1.266260282
CLPP,0.984540234
RHBDL1,1.082899222
ACAA1,0.927448108
GATA2,1.084576119
C13orf16,1.042701443
SFI1,0.96963678
TMEM20,0.865670944
ZDHHC20,0.938432079
AP1S3,0.994760398
CLIC3,1.135629416
MKNK1,0.899216373
PRDM15,1.02001968
AK3,1.006913435
CHD8,0.970863561
HOXD4,1.227242657
POLR3F,0.906402957
KCNV1,1.256687539
MAGEE2,1.113619182
RNPC3,1.007752394
SLC24A1,0.903273806
GPRASP1,1.14035605
C11orf24,1.06719984
PDX1,0.645681568
PDK4,0.968724252
PRDM11,0.997346202
IFT20,0.92889665
EME2,0.965541366
SNW1,0.990241406
SPARCL1,1.038299633
COL27A1,0.869121504
GMCL1,0.944950076
APOO,0.951985638
FGF9,0.873014887
CYFIP1,1.10226324
C1QTNF6,1.00583645
CADM1,0.890395903
CEBPB,1.038269618
TMEM154,0.9491896
ZNF510,0.931773442
ABCB9,0.987525685
KCNC4,0.972704805
TRAF3,1.018073531
C6orf48,1.018887511
BFAR,0.943370593
MAFG,0.885649055
POLR3GL,1.008248337
NEFL,1.184404205
KCTD21,1.011590267
PLA2G4C,0.974387565
ZC3H7A,0.865331971
ACOT13,0.901937728
LRRC23,1.094248151
PRELP,1.110793686
CAV1,1.076797543
WIPI1,1.00439258
RECQL,1.107502208
NUDT9,0.933268086
SH3BP5,1.111880217
CELF1,0.977675958
C1orf124,1.002060449
RAD51L3,1.102900001
DIMT1L,1.012500951
TIGD2,0.936043543
PPBP,1.527392641
STAC3,0.997112622
ILKAP,0.979995676
ZFR2,1.015359385
DNAJA3,0.946104997
TMEM139,0.937209691
TKT,0.941814837
OTUD7A,0.91514853
CGB1,1.055708182
ORC3L,0.97176246
CGB7,1.077960096
SLC5A4,0.986337111
WFIKKN1,0.814185078
ABHD14B,1.087640346
PPAP2B,1.070237128
RBM38,1.045052522
BRF2,0.968894587
ABCC12,1.104275545
CDYL,1.008378558
MUTYH,1.123494526
FKBP4,1.034239817
EPHA8,1.074234975
C1S,1.039459139
NDUFV2,0.973847719
GTF2E2,0.989631041
RND3,1.084566761
LRRN2,1.125400068
PSMD5,0.950514292
ABI3BP,0.957828894
MBTPS1,1.022362033
DISP1,0.964226336
C5orf45,0.975461781
TSC2,1.071536524
SLC17A7,1.09574091
ZFP91,0.993062078
BBS4,0.972221125
SH3BGRL3,1.019887781
SNTB2,0.951858941
SHISA5,1.014277533
THBS1,1.015186153
PDIA3,0.981031277
PPIAL4G,1.009923351
LIPN,1.090830547
OR6Q1,0.928481974
TPH1,0.903111986
C11orf21,1.06864301
LIMK2,1.010887392
ENPP2,0.941015559
SNX25,0.949521314
CYTH1,1.016380068
PDCD1,1.104921232
HPS4,0.926520307
ZNF460,1.025023308
LYPLA1,0.967203912
C20orf72,0.981362885
JOSD1,0.849547975
PLBD1,0.936620546
MDFI,1.107106171
ELP3,1.314276542
INSM1,0.897717008
DLC1,1.067533175
SHROOM1,1.127260553
SRP14,0.980570585
FMO4,0.935861786
PRG2,0.786534969
SLC31A1,1.000905377
ZNF75A,0.914131809
ENOPH1,0.981777711
TMEM140,1.129942399
TTC32,0.992238072
C9orf68,0.750038047
SCAF1,0.871486616
WBSCR22,1.056626939
SSBP4,1.132712384
TYROBP,0.942167828
SAFB,0.948339226
OPRK1,1.074258493
B4GALT3,1.035382453
ATCAY,0.717082991
NAA38,0.990359145
SLC30A7,0.977307265
C2orf67,0.952622791
RECK,1.008652804
NFATC3,0.985163642
PSMA3,1.004681199
C10orf125,0.998526463
PRPF38A,0.983889299
IER3IP1,0.969965514
HPS1,0.958122664
ANKRD20A3,0.946358441
RABL2A,0.994623152
ALOXE3,1.035570435
CEACAM1,0.955744866
ICAM5,1.219605008
ADRB2,1.102551979
PEX1,0.965074864
TMEM165,0.985376391
TMEM167A,1.016869288
VWA1,1.052890036
ZC3H15,0.970407087
MX1,1.010040423
OR2B11,1.102975852
C15orf24,1.000118664
SCOC,1.076238799
SPATS2L,0.946483101
ANKRD12,0.879866888
POT1,0.989854727
SHPK,0.985267579
SRPX,1.13146896
C9orf125,0.860388328
C9orf103,0.854652306
FASTKD2,0.928850016
ZNF358,1.00749686
NDUFS7,0.988917537
ST20,0.945136835
SLC34A2,0.991388835
NRG4,0.695437284
TRIM17,1.039606166
MAN2B2,0.995371816
PHPT1,0.990652814
MPPE1,0.921667226
C11orf48,0.997153337
ALG9,1.006823874
FKBP1B,0.987198079
VAMP4,1.035245977
IPMK,0.975962637
C12orf44,1.036305315
OMA1,0.977442446
MED10,0.978079413
HBP1,0.967209951
SLC22A12,1.145657024
PYY,0.936016585
EIF4G2,0.98350621
UPP2,0.912442298
C22orf24,0.860506609
FAM119B,0.993599299
MPHOSPH6,1.025198327
MTM1,0.862833101
CCDC89,1.071391882
ERGIC1,1.00189044
DUS1L,0.994569286
POLDIP3,1.114859654
HELZ,1.095789426
CPT1A,1.00181637
PRMT2,0.905712381
CCNYL1,1.099514055
LRRC30,1.282390376
CCDC8,0.891866876
DIS3L,1.013938334
SLC2A2,0.629068704
FAM55C,1.1414978
FAM54A,1.060453724
KIAA0196,1.014949607
TPD52L2,1.079544538
TEX9,0.813363676
TRAF3IP2,0.980749903
MSX1,1.103297653
FLRT3,1.047554323
SLMO2,0.972877375
BRD2,0.901570731
FAM71E1,0.891109007
SYF2,0.949916908
TCIRG1,1.071286012
SULF1,1.13057378
NOL10,0.918313747
SLCO4A1,1.082169215
SULT1C2,0.929438313
COX10,0.916514491
ALDH1B1,0.972561355
RPS5,1.002614357
EGLN2,1.047494643
ZNF607,1.050270323
ZNF418,0.944638587
FAM160B2,1.004561461
ZBTB44,0.922275656
IFFO1,1.071340813
SRM,1.01085633
CYP4X1,0.985904882
HMBS,0.998847483
ATP5H,1.005221837
FAM123C,1.174793067
SSBP2,1.001894033
RNF166,1.163242315
U2AF2,1.015894392
MRPS34,0.99669987
TBRG4,0.987288141
RNF151,1.211047767
TPPP,0.906691105
ZNF429,0.795844255
KTN1,0.904488415
TMEM43,0.930749824
MRPL54,0.966434924
PRR12,1.105424439
GBAS,0.92361494
C2orf3,0.977994617
RUNX3,0.899991931
BCL2A1,1.008708682
C13orf15,1.094591587
LOC402778,1.033080256
KIR3DP1,0.942734271
MPPED1,1.042992758
ASXL1,0.990211898
TMEM55B,1.072259863
KBTBD4,0.94109069
HPN,1.066716609
CECR5,1.048957535
TTC16,1.035113704
C2orf7,0.997962651
KIAA0586,0.987814467
ARRB1,1.005075078
HCST,1.054239081
SEC62,0.993474468
PFDN1,0.994851461
C1orf94,1.062394911
GBA,1.045877736
DECR2,0.9413248
STX17,0.82439543
UBXN11,1.057778083
RPL3,0.998061972
TMBIM6,0.951164866
RNF145,1.008565864
PLSCR4,0.947350577
ETV6,1.029456181
FRG2,0.950128458
DCBLD2,1.097670035
RALB,1.004825131
REPS2,0.841187518
MRPL17,1.134810373
RBM4B,1.035909262
CORO7,0.979345662
DUOX1,1.092044775
FBXW12,1.134154943
MSI2,1.006238713
FBLN5,1.100024687
FUT10,0.987015381
ACACB,1.228700987
KBTBD3,0.903900703
CAMP,1.189525446
NAE1,0.936147363
ASB12,1.140867054
TPP1,0.968134775
LTK,1.032441911
HYAL1,1.058157803
KIAA1430,0.982034406
SCN5A,1.062433193
GFAP,0.848789661
RPSA,0.963935025
IL28B,1.00341255
CELF5,0.810527611
NPFFR1,1.065304263
DNMT3B,0.857769332
RNFT1,0.96650321
NOVA2,1.12388924
RNF115,1.001671666
TAPBP,1.020678781
RIOK1,0.954025663
WTAP,0.989634695
ZNF750,1.132317502
HLCS,1.023262652
C18orf45,0.944219682
PTRF,1.099350623
GAS6,1.179139319
MOBKL2B,0.855933692
TTLL5,1.162394518
ANKRA2,0.874560415
PXN,1.279263406
GABBR1,1.049024543
TYMP,0.955341693
SNX22,1.021526903
TNNI1,1.069624595
DCAF13,1.006867307
STK17B,1.095094067
POLD1,1.020887954
CD151,0.9925143
PHLPP1,1.037229138
PARD6A,0.962752975
LRRC34,1.043482863
ZNF41,1.395166848
MAGI3,0.805080357
C1orf213,1.016732414
C7orf29,0.946643128
ELMOD2,0.886807736
FANCF,0.810650231
GPR25,1.120021434
TMEM25,0.956340521
FAU,0.998891035
CIB1,0.993862827
CCDC74B,0.977333502
C22orf31,1.064076944
TST,0.963983234
RAB5C,1.036198817
KLF14,0.954878284
ZNF174,1.01427654
LTC4S,1.03917656
OIT3,1.149227142
KLHL21,1.002021175
TTC19,0.882489271
CTNS,0.903661974
CABP2,1.016409273
SYNPO2L,1.157780864
PDHX,1.041220757
SERPINB7,1.117699765
NR3C1,1.115463792
SERINC5,1.072384507
MANEAL,1.01801338
NAA25,0.971722386
AZGP1,0.787492999
GPR137,0.949442239
SLC6A14,1.223838697
ZBED1,0.978755305
RASAL1,1.04225716
MOCS2,0.944090065
ZNF700,0.97617067
COG3,0.974521683
UTP11L,0.989060263
SLC2A14,1.162427871
GPR182,1.493432126
TNFAIP8,1.070526016
IRF4,1.112327013
GPBP1,0.998566575
C7orf25,0.995227118
CDC27,1.040092627
CPT1C,1.065572127
GRB2,1.000957743
PCDH17,0.774944356
COX6A2,1.079857361
C12orf35,1.028355161
ERLEC1,0.963366302
PNMAL2,0.977471919
STARD8,1.001015545
CLEC16A,0.91099105
PCDHA12,0.996317578
KIAA0922,0.90573755
SARM1,0.899818647
PTDSS2,1.035300426
C9orf50,0.995967162
RPS6KB1,0.868798534
GAS1,1.104149274
SCUBE3,1.034310573
SEH1L,1.011691694
C2orf44,1.022513173
SPOCK2,1.040347649
CCDC96,0.949408582
H1FNT,0.92283105
MKS1,0.882785301
ACVRL1,1.142913789
ATP8B3,0.910395024
DST,0.941166452
C1orf63,0.971058692
NME2,0.942263269
MTERFD3,0.924710901
LMO2,1.002337459
C9orf72,0.912613414
FAM189A2,1.019071717
NM_024015,1.046529263
TTC9B,1.214306419
RHD,1.089343235
PCDH12,1.090758584
PAX8,1.099118106
SVIL,0.885824216
FBXL3,1.002657132
MSRB3,1.103943798
TMED7,0.970691048
C16orf48,0.953976266
IFITM1,1.061934967
AQP10,1.185053746
DAB2,0.985627258
MUC20,1.120949138
RPP14,0.973455641
PIGA,0.857897844
NM_024501,1.259277865
GATAD2B,0.863461843
GIGYF1,1.077903093
SLC45A3,1.091412545
RAB42,0.855095433
FGF1,1.108454906
MAPK8IP3,0.925960586
SOX11,1.267175547
SAMM50,0.997709499
IRF1,0.856671504
EXOC4,0.86560342
C9orf11,0.918263666
LYL1,1.025931513
PLEKHG6,1.067466226
OR52J3,1.236165063
STK33,0.797021829
TRIM42,1.287836897
HSD17B4,0.980253201
MTCH1,1.013948184
MPST,0.963529574
BTN2A1,0.96622797
MTHFD2,0.995855505
GGTLC1,0.77631278
PCID2,1.036312299
PCMTD2,1.021273429
FGD6,0.865754588
WDR70,0.951229739
CD33,1.063131349
TMOD4,0.997622145
RRM1,0.945948762
OSBP,0.89857086
PPA2,0.913452901
POU5F1,0.810727397
POSTN,0.934365989
GUCA2B,0.774030443
ATMIN,0.962349836
SILV,0.956461554
KCNIP3,0.996873676
GFI1B,1.01921446
HCN1,0.933294474
ANKRD58,0.9504629
ACACA,0.980536774
KLHL4,1.063521933
LSS,1.000253829
FKBP15,0.813645507
CALCOCO1,1.111882341
CHAC1,1.101416546
PRPF39,0.97804127
C10orf46,0.851032962
SPINK1,0.638872106
LOC649330,0.990694616
HDLBP,0.95675934
COX4I1,1.004874635
NKIRAS1,0.949323364
MEX3C,0.984995158
RBMXL1,1.003177318
SERPINE1,1.098549945
PSG6,1.062090276
LONP1,1.053230486
CYP4F8,1.090446661
SOCS1,1.091904416
RGS12,0.997831503
LDB3,1.095726899
ATIC,1.009387709
GALM,1.376804814
KCNQ2,1.04280632
HTR3B,1.245725216
DIDO1,1.009538219
CHN2,0.707971581
MAPRE1,1.030346246
ZNF184,0.913223189
SEC23IP,0.963127235
TMEM151A,1.05173508
NFS1,0.987858657
RPL41,1.012722288
PAFAH1B2,0.942065402
PAF1,1.028625862
ESRP1,0.76066557
TRPV4,0.937425743
FBXO44,0.999396801
SH3PXD2B,1.038766123
FXR1,0.932690019
SLC5A2,1.002811636
HS2ST1,0.958015933
TMCO4,0.992877263
ZNF883,1.068059356
AMN,1.008118089
ALKBH4,1.004529578
SCN3A,1.159757783
PREB,0.954288383
A2M,0.942636816
LPP,0.913842126
ACSS3,0.983553016
OSGIN2,0.941073487
C5orf47,1.01972058
DLK1,0.946327587
BCL7B,0.97969827
HGD,0.744372922
ZMAT3,1.045423299
LRGUK,1.05089753
C2,1.074989747
IL17REL,1.157510905
NIPSNAP3B,1.012397378
CNPY1,1.102226031
ASIP,0.868231604
C6orf25,1.075254091
SMAD1,1.025894301
CD9,0.939404577
RFC3,0.999638201
SLC2A11,1.074711862
GNPTAB,1.057848159
ADAT2,0.970016165
CCDC106,1.011327467
CLEC10A,1.058708961
PCSK1N,0.887147467
RDH13,0.978743715
RLTPR,1.051017434
TMEM189-UBE2V1,1.017633052
PDE4DIP,0.948420156
EPHA3,0.801468718
C4B,0.779062104
MUC4,1.036992567
PGS1,0.960824161
DDA1,0.946219603
WWTR1,1.07456752
IRX1,1.459272129
C12orf41,0.972690116
HAT1,0.983198956
FEN1,1.024811711
DHRS2,0.840175797
GTF2H4,1.12035791
CERCAM,1.10977218
CCND3,1.008503498
RELL2,1.098130199
SMTN,1.053634378
PCNXL2,1.001842912
C1QBP,0.982052181
CTNNAL1,0.925237728
TECPR1,0.89317798
PRPF3,1.001215001
ADH1C,1.019620811
B3GAT1,1.029415473
ZFAND2A,0.958868557
EIF3L,0.945161489
GLTPD1,0.983192869
MAPK9,0.970999705
COQ7,1.014142215
PGRMC2,1.007940695
IRAK1BP1,1.047915684
KIAA1468,1.14151374
PTHLH,1.03257504
ATXN7,0.940487432
CCL3,1.038504621
C1orf107,0.985083034
SLITRK3,1.025448922
RFX5,1.004147985
ZNF407,1.015201338
CSF2,1.09592977
IL1RL1,1.095199246
C1R,1.068216239
C1orf95,0.915407773
ZNF264,1.003832268
AGPAT6,0.918627439
PATL2,1.05220971
CUEDC1,0.828631413
C2orf77,0.896100671
MYL6,1.022099023
ABCC11,1.141070074
NOMO1,0.932780913
FUCA2,0.965510655
GTPBP10,0.911014609
KSR2,0.807280287
CEP57,0.873934947
C5orf43,0.962422972
RPS13,0.998349023
LASS4,1.023865836
LYN,0.84119441
PAX2,1.219062106
CYP2E1,0.913083698
BACE2,0.938488101
HDGFRP3,1.020380164
BSPH1,1.068344403
SH2B2,1.082028441
RP2,1.05572619
PDDC1,1.004604621
HELQ,0.954097956
C1orf69,0.957247641
YWHAE,0.934951402
EIF2A,0.96042986
RAD50,0.909393762
C1orf57,0.969874483
TMCO3,0.946459623
STARD7,0.96982074
ZMYND8,0.985465687
FBXO17,0.87292855
ATPAF1,0.982833506
FHIT,0.871105746
RRH,1.041298216
CCL3L3,1.020492367
MYH9,1.045628145
WDR45L,0.952037692
HDAC2,0.910270313
DTNBP1,0.993081001
PAIP2,0.98836116
SLC25A35,0.958802959
LRRN1,0.915819464
BZRAP1,0.962041516
DALRD3,1.15948439
ALG2,1.020018378
C20orf117,1.033322187
H1FOO,1.109953139
ZMYND17,0.862020723
GNG11,1.041589012
DMP1,1.087792186
CD209,1.133196709
KCNK4,1.228066866
DHX40,0.858199963
SOD1,1.016570692
MT2A,1.00983911
NOD1,1.036906781
FLJ35220,0.98401674
GPR133,1.083891935
GKAP1,0.747725072
TSPAN3,0.960731216
SYN3,1.069902705
TGIF2,0.960305853
ATP5E,1.009061512
GDPD2,1.062028381
LRP2BP,0.915950482
WDR12,0.978500169
NDUFS2,1.232775079
RGPD3,0.973410898
PDAP1,1.02689711
TNRC6A,0.86230282
MBOAT7,1.026027133
DAG1,1.081837987
ZCCHC4,0.986664001
UPRT,0.935066483
NDC80,1.018677293
C5orf20,1.030285574
KIAA0513,0.97338261
RDH10,1.048530493
NOP56,1.030004485
SFRS14,0.952746106
C14orf149,1.097272009
TAF7L,1.031150026
AMDHD2,1.016281591
GADD45G,0.946183147
FMO2,1.275904323
TCEAL1,0.988473693
HTATIP2,0.979215431
GATC,0.931780057
LAMA3,0.9660802
PFDN4,0.969988402
ADNP2,0.863025872
FOXF1,1.072544258
VEZF1,0.802152586
ZNF808,0.928237957
TIGD6,1.003099457
OR9A4,1.363927294
STYX,1.047366726
PRIM1,0.965316208
TAB1,0.99497551
MCPH1,0.977221238
CRYGS,0.98115373
LONP2,1.057860993
SIGLEC1,1.178230911
DCUN1D3,1.098280399
NDFIP1,0.951311787
TIAM1,0.952299645
HOPX,0.971227053
CPSF7,0.957243794
SMYD2,0.922926011
CSTB,1.000195894
UTF1,0.986443671
LLGL2,0.868456097
SLC14A1,0.959640513
PDPR,0.979439876
PLEKHF2,0.985969538
DPY19L2,1.046460005
IFNAR1,0.904964258
NRN1,1.212265286
PGGT1B,0.932233063
TXNDC15,1.04231374
KIAA0430,0.814945436
C11orf63,0.952570683
MMP2,1.028003451
ENSA,1.013084459
C7orf31,1.019780935
FABP6,1.06116998
ACTR3B,0.942504805
STXBP5L,1.161222825
NTN4,0.712488917
C2orf66,1.014756123
07-Sep,1.04163951
FAM70A,1.010353731
TMIGD2,1.122389292
VAMP2,1.013879147
EMCN,1.106275696
TEX10,1.139145844
ATP6V1E1,0.968970878
RGPD4,0.97857888
DFFA,0.934753918
CHD6,0.961300918
C16orf75,1.011250463
SPG11,0.943166752
CHTF8,0.927714612
MPZL3,1.099481804
CES2,0.936650862
EGF,0.84417457
RHOU,1.025207278
BNIP2,0.963037579
TWF2,0.995913073
DHRSX,0.946869664
CCNI,0.955420184
HRK,1.031561586
PAN3,0.957302051
ONECUT1,0.51761179
HSPB6,1.103753227
ARMC1,0.959112889
LYVE1,1.549433879
NUDT18,1.007488776
CTDSP1,1.09081578
VAMP7,1.01963286
SH3RF1,0.901494432
TSFM,1.062632409
RAB18,0.980995366
PIP5KL1,1.047084001
ETAA1,0.919349132
FBXL2,0.982952173
BAG4,0.909791167
PCDHA9,1.141102905
CLYBL,0.926687224
GINS4,1.033775589
TSC22D2,1.005938951
PMF1,0.87214643
ENY2,0.992240345
FAM108A1,1.062205682
CTAGE4,0.919345516
RAB40C,0.929717311
FOLR3,1.256400283
IL9R,1.093454252
RIMS4,1.089141102
CPO,0.788128801
CAPRIN1,0.990058578
SIVA1,1.017523348
COPS2,1.005961667
EIF4E,1.008539344
SMARCC2,0.98699043
NDUFS5,1.00870565
COX4NB,1.037870533
TPM2,1.032323107
RAD51AP2,1.015055576
ICOSLG,0.845295863
C1orf86,1.058935352
FLVCR1,0.963213641
VPS28,1.026602289
SP1,1.027395543
AKAP1,0.870275642
CCDC72,1.012571327
PLIN3,1.007217694
KIAA0947,0.974786116
GNB5,1.084368681
BTF3L4,0.973779455
C1orf91,0.909047467
NFKBIA,1.007404897
ARL1,0.988602013
ADRA2B,0.991889742
C22orf42,1.042685353
PRDX3,0.962351706
NM_022658,1.080022575
FAM84B,0.901211249
RAD17,1.04245019
PRRX2,1.118282023
LMNB1,1.004448286
BASP1,1.095780989
OR10A6,0.973325552
SOX2,1.057103622
FBN1,1.072848518
TAC4,0.986065063
MN1,1.094843012
COQ5,0.946820646
CDKN2C,0.951318963
MRPL28,0.97539561
SMARCD1,0.884027474
SURF2,0.998482205
NUP85,0.975893705
MEOX1,0.892451025
ISYNA1,1.042349438
KIF4B,1.151141852
C14orf79,0.771903955
IL5RA,1.083932504
GCLM,0.957203677
BARD1,0.984066504
SPAG11B,1.115948469
CHRNB1,1.039097571
DACT2,0.841272493
POFUT1,0.988980126
DNAJB6,1.0160619
ZNF629,0.984384859
CD86,1.038977267
DHRS12,0.937508982
FAM175B,1.025425798
PSME3,1.001768202
SPATA22,1.257932973
TP53,1.018179031
ADM,1.125189562
GON4L,0.967158957
LOC646498,1.159184176
TMEM41A,0.94726614
TCP1,0.946433692
ARPC5L,1.062842988
LPAR4,1.018077026
ANKRD13D,0.99682695
CLDN18,1.062601758
MAPKSP1,0.965922715
SNRNP25,1.031168113
TGFA,0.961741662
SSB,1.04067026
NBPF10,0.898103937
SPI1,1.030790548
KCNJ13,1.115920867
C14orf169,0.984266177
PTPN3,0.973204227
PRB1,1.024782442
YARS,0.891437089
TRIM35,1.029333035
KIR3DL3,0.995866248
CCT2,1.00720674
CASP7,0.976642827
MYST1,1.002255897
ADPRHL2,1.015885558
OGT,1.017007468
IMP4,1.005044129
SERBP1,0.990271948
FAM189B,1.172710333
NRN1L,1.010549536
SPINK5,1.084755413
PEMT,0.990683642
AKR1C2,1.032906773
OPLAH,0.985630758
MVD,1.044668428
KCNH3,1.118928371
CHCHD3,0.995056641
AZIN1,0.924430997
PBRM1,1.046278929
CTTNBP2,0.811573715
USF2,0.91778243
ZC3H13,0.90975547
ECHDC2,0.980444507
ZNF444,0.95189833
RGPD5,0.974548354
C14orf118,0.970925628
EIF2S3,1.050397164
DHX15,0.973430306
MFI2,1.1232211
PDSS1,0.998034201
MUC1,0.888780574
SNRPB2,0.997691629
